id,university_name,program_name,country_id,location,campus,level_of_study,degree_15yr_accepted,portal_or_direct,duration_in_months,duration_in_years,pace_of_study,teaching_form,language_of_study,private_or_public,currency,application_fee,admission_fee,initial_deposit,scholarship,Scholarship_Criteria,concentration,tuition_fee_per_semester,tuition_fee_per_year,tuition_fee_per_course,credits,per_credit_rate,gre_score,gmat_score,sat_score,act_score,ielts,ielts_nblt,toefl,toefl_nblt,duolingo,duolingo_nblt,pte,pte_nblt,backlogs,moi_accepted,wes_required,aps_required,inter_english_first_year,inter_english_second_year,intakes,deadlines,gap_accepted,without_maths,stateboard_accepted,entry_requirement_out_of4,entry_requirement_out_of5,entry_requirement_out_of10,entry_requirement_out_of100,english_requirement_icse,english_requirement_cbse,english_requirement_ib,english_requirement_others,age_gap_upto,noticeable_academic_gap,data,created_at,updated_at
,Colorado State University,Construction Management (Fall start only) (MS),2,Colorado,Fort Collins,Master,Construction Management (Fall start only) (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Counseling and Career Development - Career Counseling Specialization (MA),2,Colorado,Fort Collins,Master,Counseling and Career Development - Career Counseling Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Counseling and Career Development - Clinical Mental Health Counseing (MA),2,Colorado,Fort Collins,Master,Counseling and Career Development - Clinical Mental Health Counseing (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Creative Writing (MFA),2,Colorado,Fort Collins,Master,Creative Writing (MFA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Design and Merchandising (MS),2,Colorado,Fort Collins,Master,Design and Merchandising (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Design and Merchandising Apparel and Merchandising Specialization (MS),2,Colorado,Fort Collins,Master,Design and Merchandising Apparel and Merchandising Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Design and Merchandising Interior Design Specialization (Fall start only) (MS),2,Colorado,Fort Collins,Master,Design and Merchandising Interior Design Specialization (Fall start only) (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Ecology (MS),2,Colorado,Fort Collins,Master,Ecology (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Ecology Ecological Risk Assessment and Management Specialization (MS),2,Colorado,Fort Collins,Master,Ecology Ecological Risk Assessment and Management Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Ecology Human Environment Interactions Specialization (MS),2,Colorado,Fort Collins,Master,Ecology Human Environment Interactions Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Agriculture & Environment,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Economics (MS),2,Colorado,Fort Collins,Master,Economics (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Ecosystem Science and Sustainability (MPSM),2,Colorado,Fort Collins,Master,Ecosystem Science and Sustainability (MPSM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Ecosystem Sustainability (MS),2,Colorado,Fort Collins,Master,Ecosystem Sustainability (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Agriculture & Environment,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Education and Human Resource Studies (MED),2,Colorado,Fort Collins,Master,Education and Human Resource Studies (MED),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Education and Human Resource Studies Adult Education and Training Specialization (MED),2,Colorado,Fort Collins,Master,Education and Human Resource Studies Adult Education and Training Specialization (MED),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Education and Human Resource Studies Education Sciences Specialization (MED),2,Colorado,Fort Collins,Master,Education and Human Resource Studies Education Sciences Specialization (MED),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Education and Human Resource Studies Education, Equity, and Transformation Specialization (MED)",2,Colorado,Fort Collins,Master,"Education and Human Resource Studies Education, Equity, and Transformation Specialization (MED)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Education and Human Resource Studies Organizational Learning, Performance and Change Specialization (MED)",2,Colorado,Fort Collins,Master,"Education and Human Resource Studies Organizational Learning, Performance and Change Specialization (MED)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Electrical Engineering (MS),2,Colorado,Fort Collins,Master,Electrical Engineering (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Advanced Manufacturing Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Advanced Manufacturing Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Biomedical Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Biomedical Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Chemical Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Chemical Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Civil Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Civil Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Computer Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Computer Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Electrical Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Electrical Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Mechanical Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Mechanical Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Engineering Systems Engineering Specialization (ME),2,Colorado,Fort Collins,Master,Engineering Systems Engineering Specialization (ME),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,English (MA),2,Colorado,Fort Collins,Master,English (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,English English Education Specialization (MA),2,Colorado,Fort Collins,Master,English English Education Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,English Literature Specialization (MA),2,Colorado,Fort Collins,Master,English Literature Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,English Teaching English as a Foreign or Second Language (TESL/TEFL) Specialization (MA),2,Colorado,Fort Collins,Master,English Teaching English as a Foreign or Second Language (TESL/TEFL) Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"EnglishWriting, Rhetoric, and Social Change Specialization (MA)",2,Colorado,Fort Collins,Master,"EnglishWriting, Rhetoric, and Social Change Specialization (MA)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Social Sciences,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Environmental Health - Occupational Ergonomics and Saftey Specialization (MS),2,Colorado,Fort Collins,Master,Environmental Health - Occupational Ergonomics and Saftey Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Environmental Health Epidemiology Specialization (MS),2,Colorado,Fort Collins,Master,Environmental Health Epidemiology Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Environmental Health Industrial Hygiene Specialization (MS),2,Colorado,Fort Collins,Master,Environmental Health Industrial Hygiene Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Environmental Leadership (MS),2,Colorado,Fort Collins,Master,Environmental Leadership (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Agriculture & Environment,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Ethnic Studies (MA),2,Colorado,Fort Collins,Master,Ethnic Studies (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Finance (MFIN),2,Colorado,Fort Collins,Master,Finance (MFIN),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Fish, Wildlife, and Conservation Biology (MS)",2,Colorado,Fort Collins,Master,"Fish, Wildlife, and Conservation Biology (MS)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Food Science and Nutrition - Dietetics (MS),2,Colorado,Fort Collins,Master,Food Science and Nutrition - Dietetics (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Food Science and Nutrition - Food Science (MS),2,Colorado,Fort Collins,Master,Food Science and Nutrition - Food Science (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Food Science and Nutrition – Nutrition Specialization (MS),2,Colorado,Fort Collins,Master,Food Science and Nutrition – Nutrition Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Food Science and Nutrition (MS),2,Colorado,Fort Collins,Master,Food Science and Nutrition (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Forest Sciences (MS),2,Colorado,Fort Collins,Master,Forest Sciences (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Geosciences (MS),2,Colorado,Fort Collins,Master,Geosciences (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Greenhouse Gas Management and Accounting (MGMA),2,Colorado,Fort Collins,Master,Greenhouse Gas Management and Accounting (MGMA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Business & Management,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Health and Exercise Science (MS),2,Colorado,Fort Collins,Master,Health and Exercise Science (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,History (MA),2,Colorado,Fort Collins,Master,History (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,History Liberal Arts Specialization (MA),2,Colorado,Fort Collins,Master,History Liberal Arts Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,History Public History: Historic Preservation Specialization (MA),2,Colorado,Fort Collins,Master,History Public History: Historic Preservation Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,History Public History: Museum Studies Specialization (MA),2,Colorado,Fort Collins,Master,History Public History: Museum Studies Specialization (MA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Horticulture - Human and Health Specialization (MS),2,Colorado,Fort Collins,Master,Horticulture - Human and Health Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Horticulture (MS),2,Colorado,Fort Collins,Master,Horticulture (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Agriculture & Environment,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Human Development and Family Studies – Prevention Science Specialization (MS),2,Colorado,Fort Collins,Master,Human Development and Family Studies – Prevention Science Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Human Development and Family Studies Marriage and Family Therapy Specialization (MS),2,Colorado,Fort Collins,Master,Human Development and Family Studies Marriage and Family Therapy Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Health & Medicine,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Human Development and Family Studies Prevention Science Specialization (MS),2,Colorado,Fort Collins,Master,Human Development and Family Studies Prevention Science Specialization (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Human Dimensions of Natural Resources (Fall only) (MS),2,Colorado,Fort Collins,Master,Human Dimensions of Natural Resources (Fall only) (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Journalism and Media Communication (MS),2,Colorado,Fort Collins,Master,Journalism and Media Communication (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Landscape Architecture (MLA),2,Colorado,Fort Collins,Master,Landscape Architecture (MLA),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Languages, Literatures, and Cultures (MA)",2,Colorado,Fort Collins,Master,"Languages, Literatures, and Cultures (MA)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Languages, Literatures, and Cultures French Specialization (MA)",2,Colorado,Fort Collins,Master,"Languages, Literatures, and Cultures French Specialization (MA)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Languages, Literatures, and Cultures German Specialization (MA)",2,Colorado,Fort Collins,Master,"Languages, Literatures, and Cultures German Specialization (MA)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,"Languages, Literatures, and Cultures Spanish Specialization (MA)",2,Colorado,Fort Collins,Master,"Languages, Literatures, and Cultures Spanish Specialization (MA)",Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Materials Science and Engineering (MS),2,Colorado,Fort Collins,Master,Materials Science and Engineering (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Mathematics (MS),2,Colorado,Fort Collins,Master,Mathematics (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Mechanical Engineering (MS),2,Colorado,Fort Collins,Master,Mechanical Engineering (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Engineering,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Media Communication - PhD,2,Colorado,Fort Collins,Master,Media Communication - PhD,Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Other,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Microbiology (MS),2,Colorado,Fort Collins,Master,Microbiology (MS),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Science,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Music (MM),2,Colorado,Fort Collins,Master,Music (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Music Choral Conducting Specialization (MM),2,Colorado,Fort Collins,Master,Music Choral Conducting Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Arts & Humanities,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Music Music Education Conducting Specialization (MM),2,Colorado,Fort Collins,Master,Music Music Education Conducting Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Music Music Education Conducting Specialization (MM),2,Colorado,Fort Collins,Master,Music Music Education Conducting Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
,Colorado State University,Music Music Education Specialization (MM),2,Colorado,Fort Collins,Master,Music Music Education Specialization (MM),Wellspring,24 months,2 years,Yes,On Campus,English,Public,$,70,,0,Depends on Profile ,,Education,14894,29870,59574,,,3,0,,,,6.5,6,80,NA,120,NA,NA,NA,10,No,No,,,Spring,,,,Fall,,,,,,,,,,,,,
